"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","1992","1992","PER","Persons","3","thousands",,,-13,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","1993","1993","PER","Persons","3","thousands",,,-11,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","1994","1994","PER","Persons","3","thousands",,,-13,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","1995","1995","PER","Persons","3","thousands",,,-11,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","1996","1996","PER","Persons","3","thousands",,,-12,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","1997","1997","PER","Persons","3","thousands",,,-15,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","1998","1998","PER","Persons","3","thousands",,,-15,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","1999","1999","PER","Persons","3","thousands",,,-14,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2000","2000","PER","Persons","3","thousands",,,-11,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2001","2001","PER","Persons","3","thousands",,,-10,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2002","2002","PER","Persons","3","thousands",,,-9,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2003","2003","PER","Persons","3","thousands",,,-7,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2004","2004","PER","Persons","3","thousands",,,-7,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2005","2005","PER","Persons","3","thousands",,,-6,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2006","2006","PER","Persons","3","thousands",,,-6,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2007","2007","PER","Persons","3","thousands",,,-9,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2008","2008","PER","Persons","3","thousands",,,-12,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2009","2009","PER","Persons","3","thousands",,,-16,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2010","2010","PER","Persons","3","thousands",,,-23,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2011","2011","PER","Persons","3","thousands",,,-14,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2012","2012","PER","Persons","3","thousands",,,0,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2013","2013","PER","Persons","3","thousands",,,0,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1991","1991","_1000","Per thousand","0","units",,,12.09876,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1992","1992","_1000","Per thousand","0","units",,,10.19006,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1993","1993","_1000","Per thousand","0","units",,,9.184715,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1994","1994","_1000","Per thousand","0","units",,,9.828148,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,12.55102,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,11.52263,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,9.771987,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,10.5331,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,11.32226,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,11.66579,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,12.71835,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,11.18207,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,11.25989,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,10.98488,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,13.18202,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,15.43723,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,18.63414,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,21.65113,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,17.9964,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,13.9425,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,15.57326,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,17.60525,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,16.87143,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1991","1991","_1000","Per thousand","0","units",,,14.9932,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1992","1992","_1000","Per thousand","0","units",,,15.0561,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1993","1993","_1000","Per thousand","0","units",,,14.6842,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1994","1994","_1000","Per thousand","0","units",,,14.54566,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,14.16155,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,13.88203,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,13.68078,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,13.38134,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,13.34219,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,13.1897,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,12.87409,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,12.82347,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,12.73078,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,12.64013,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,13.18202,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,13.38544,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,14.07166,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,14.02617,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,13.88953,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,13.67001,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,13.55947,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,13.73209,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,13.19432,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1991","1991","_1000","Per thousand","0","units",,,6.946655,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1992","1992","_1000","Per thousand","0","units",,,7.041447,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1993","1993","_1000","Per thousand","0","units",,,6.860188,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1994","1994","_1000","Per thousand","0","units",,,7.132427,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,6.941937,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,7.02332,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,7.003257,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,6.825021,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,6.803987,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,6.77877,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,6.696602,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,6.822087,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,6.69507,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,6.621022,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,6.491898,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,6.546165,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,6.723658,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,6.683611,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,6.552536,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,6.494391,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,6.578359,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,6.557954,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,6.359231,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1991","1991","_1000","Per thousand","0","units",,,8.046542,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1992","1992","_1000","Per thousand","0","units",,,8.014655,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1993","1993","_1000","Per thousand","0","units",,,7.824016,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1994","1994","_1000","Per thousand","0","units",,,7.413231,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,7.219615,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,6.858711,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,6.677525,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,6.55632,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,6.538206,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,6.41093,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,6.177486,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,6.001385,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,6.035707,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,6.019111,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,6.690124,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,6.839277,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,7.347997,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,7.342558,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,7.336994,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,7.175621,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,6.981115,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,7.174138,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,6.835093,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1991","1991","_1000","Per thousand","0","units",,,4.746881,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1992","1992","_1000","Per thousand","0","units",,,2.919625,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1993","1993","_1000","Per thousand","0","units",,,1.984352,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1994","1994","_1000","Per thousand","0","units",,,3.145007,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,5.942298,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,5.32236,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,3.908795,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,4.782889,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,5.528239,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,5.832895,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,7.059984,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,5.642328,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,5.579225,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,5.316881,,
