"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","units",,,-1.30498676643697,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","units",,,1.2295595692553,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","units",,,0.0622884631259806,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","units",,,-0.33599832000839,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","units",,,-0.267146275755172,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","units",,,0.0905448536568994,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","units",,,0.041085253786233,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","units",,,0.797630844237806,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","units",,,0.669836428336475,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","units",,,0.266597356304767,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","units",,,0.19256549078279,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","units",,,0.772477620325381,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","units",,,0.472403978756498,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","units",,,0.0733748028736606,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","units",,,0.853952585750935,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","units",,,0.704938548455934,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","units",,,0.518987023528612,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","units",,,0.774639835353286,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","units",,,0.505247482626583,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","units",,,0.531282521651716,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","units",,,0.839032743682679,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","units",,,0.92009381894613,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","units",,,0.652745115618326,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","units",,,0.662557939561267,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","units",,,-0.344754428768435,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","units",,,0.839143470470312,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","units",,,0.485573539760744,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","units",,,-0.0262623433013504,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","units",,,1.87737517731737,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","units",,,0.685885204476314,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","units",,,1.08242846411254,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","units",,,1.19075769347701,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","units",,,0.378895361452809,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","units",,,0.897934750074842,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","units",,,1.10418932726852,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","units",,,0.885114429158247,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","units",,,1.14717810343991,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","units",,,0.774748007220343,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","units",,,0.775132359002,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","units",,,1.0758946126622,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","units",,,0.264554381487417,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","units",,,0.897111549147134,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","units",,,0.916824341993939,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","units",,,0.702711766230195,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","units",,,0.92788810850085,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","units",,,1.0858316960871,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","units",,,0.602364950074932,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","units",,,0.78605453714218,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","units",,,1.05501902253439,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","units",,,0.453222513430163,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","units",,,1.71101565427969,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","units",,,1.18762489193748,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","units",,,1.03222734211964,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","units",,,1.76610846179438,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","units",,,1.31453480452255,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","units",,,1.46957983193278,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","units",,,0.952721683362482,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","units",,,1.4805675508945,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","units",,,1.13561404643343,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","units",,,1.46816211169797,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","units",,,1.52254193922436,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","units",,,0.959664303715762,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","units",,,0.972676520498746,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","units",,,0.890236625138534,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","units",,,0.422480807300471,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","units",,,0.257230088708302,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","units",,,0.364473431805133,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","units",,,1.52785741590213,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","units",,,0.300031768069559,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","units",,,0.510287872744764,,
